Id,age,job,marital,education,default,Acc_balance,housing,loan,contact,day,month,duration,campaign,poutcome,deposit
15115,34,blue-collar,married,secondary,yes,-745,yes,yes,cellular,11,jul,131,2,unknown,no
15116,36,admin.,divorced,secondary,no,48,no,no,cellular,11,jul,147,10,unknown,no
15117,50,entrepreneur,married,secondary,no,0,yes,no,cellular,11,jul,717,2,unknown,no
15118,34,admin.,married,secondary,no,3814,yes,no,cellular,11,jul,286,2,unknown,no
15119,35,services,single,primary,no,167,no,yes,cellular,11,jul,614,2,unknown,yes
15120,38,entrepreneur,married,primary,no,-21,yes,no,cellular,11,jul,50,2,unknown,no
15121,42,housemaid,married,primary,no,0,no,yes,cellular,11,jul,83,2,unknown,no
15122,47,technician,married,secondary,no,-226,yes,no,cellular,11,jul,289,2,unknown,no
15123,41,technician,married,tertiary,no,177,yes,no,telephone,11,jul,117,2,unknown,no
15124,32,admin.,married,tertiary,no,0,yes,yes,cellular,11,jul,85,2,unknown,no
15125,48,admin.,divorced,secondary,no,0,no,yes,cellular,11,jul,487,3,unknown,no
15126,44,services,married,secondary,yes,-146,yes,no,cellular,11,jul,256,2,unknown,no
15127,49,blue-collar,married,primary,no,0,no,no,cellular,11,jul,103,2,unknown,no
15128,46,admin.,married,unknown,no,76,no,no,cellular,11,jul,181,2,unknown,no
15129,56,management,married,tertiary,no,-762,yes,yes,cellular,11,jul,348,2,unknown,no
15130,43,technician,married,secondary,no,0,yes,no,cellular,11,jul,154,2,unknown,no
15131,46,technician,single,secondary,no,834,yes,no,cellular,11,jul,196,2,unknown,no
15132,55,retired,married,secondary,no,991,no,no,cellular,11,jul,593,2,unknown,no
15133,35,management,single,tertiary,no,0,no,yes,cellular,11,jul,71,3,unknown,no
15134,56,housemaid,married,primary,no,0,yes,yes,cellular,11,jul,118,2,unknown,no
15135,44,technician,married,tertiary,no,851,yes,no,cellular,11,jul,47,2,unknown,no
15136,29,services,single,secondary,no,0,yes,no,cellular,11,jul,314,2,unknown,no
15137,58,housemaid,divorced,primary,no,0,no,no,cellular,11,jul,965,2,unknown,no
15138,56,entrepreneur,married,tertiary,no,40,no,yes,cellular,11,jul,123,2,unknown,no
15139,52,services,married,secondary,no,5,yes,yes,cellular,11,jul,94,2,unknown,no
15140,42,management,married,tertiary,no,484,yes,no,cellular,11,jul,144,2,unknown,no
15141,58,admin.,married,secondary,no,0,yes,no,cellular,11,jul,116,2,unknown,no
15142,35,admin.,single,secondary,no,141,no,no,cellular,11,jul,146,2,unknown,no
15143,32,self-employed,married,secondary,no,413,yes,no,cellular,11,jul,712,2,unknown,no
15144,30,blue-collar,married,primary,no,35,yes,no,cellular,11,jul,366,2,unknown,no
15145,50,management,married,tertiary,no,383,no,yes,cellular,11,jul,502,2,unknown,no
15146,38,technician,single,tertiary,no,0,no,yes,cellular,11,jul,260,2,unknown,no
15147,38,services,married,secondary,no,0,yes,yes,cellular,11,jul,184,2,unknown,no
15148,44,housemaid,married,primary,no,71,yes,no,cellular,11,jul,251,2,unknown,no
15149,45,management,married,tertiary,no,2220,yes,no,cellular,11,jul,128,2,unknown,no
15150,60,retired,divorced,secondary,no,1099,no,no,cellular,11,jul,764,2,unknown,yes
15151,60,management,married,tertiary,no,2222,yes,no,cellular,11,jul,1120,2,unknown,yes
15152,59,blue-collar,single,primary,no,-86,no,no,cellular,11,jul,16,2,unknown,no
15153,37,entrepreneur,married,tertiary,no,986,no,no,cellular,11,jul,970,2,unknown,no
15154,29,management,single,tertiary,no,983,yes,no,cellular,11,jul,963,2,unknown,yes
15155,49,blue-collar,single,secondary,no,-195,yes,no,cellular,11,jul,64,2,unknown,no
15156,55,management,divorced,secondary,no,204,yes,no,cellular,11,jul,1973,2,unknown,yes
15157,39,blue-collar,married,primary,no,0,yes,no,cellular,11,jul,117,2,unknown,no
15158,37,management,married,tertiary,no,586,yes,no,cellular,11,jul,141,2,unknown,no
15159,55,services,married,secondary,no,642,yes,no,cellular,11,jul,232,2,unknown,no
15160,41,admin.,married,secondary,no,488,no,yes,telephone,11,jul,178,2,unknown,no
15161,33,management,single,unknown,no,1534,yes,no,cellular,11,jul,1041,2,unknown,yes
15162,48,blue-collar,divorced,primary,no,0,no,no,cellular,11,jul,324,2,unknown,no
15163,32,management,married,tertiary,no,1660,yes,no,cellular,11,jul,1389,2,unknown,no
15164,27,entrepreneur,married,secondary,no,-36,no,yes,cellular,11,jul,120,10,unknown,no
15165,59,retired,married,secondary,no,1250,no,yes,telephone,11,jul,61,2,unknown,no
15166,52,management,married,tertiary,no,698,yes,no,cellular,11,jul,213,2,unknown,no
15167,55,technician,divorced,tertiary,no,2848,yes,yes,cellular,11,jul,121,2,unknown,no
15168,42,admin.,single,secondary,no,426,yes,no,cellular,11,jul,636,2,unknown,no
15169,59,retired,married,unknown,no,178,yes,no,telephone,11,jul,330,2,unknown,no
15170,40,entrepreneur,divorced,tertiary,no,1225,yes,no,cellular,11,jul,919,2,unknown,no
15171,31,admin.,married,secondary,no,1661,yes,no,cellular,11,jul,100,2,unknown,no
15172,37,services,married,secondary,no,-601,yes,no,cellular,11,jul,210,2,unknown,no
15173,37,management,divorced,secondary,no,1448,yes,no,cellular,11,jul,71,2,unknown,no
15174,26,housemaid,single,secondary,no,93,no,no,cellular,11,jul,255,3,unknown,no
15175,33,housemaid,married,primary,no,212,yes,no,cellular,11,jul,260,2,unknown,no
15176,34,admin.,divorced,secondary,no,25,no,no,cellular,11,jul,666,2,unknown,no
15177,59,retired,married,secondary,no,3812,yes,no,telephone,11,jul,498,2,unknown,no
15178,37,management,married,tertiary,no,466,yes,no,cellular,11,jul,92,2,unknown,no
15179,47,technician,married,secondary,no,338,no,yes,cellular,11,jul,344,2,unknown,no
15180,55,blue-collar,divorced,primary,no,410,no,yes,cellular,11,jul,221,2,unknown,no
15181,28,blue-collar,married,primary,no,565,no,no,cellular,11,jul,189,2,unknown,no
15182,50,technician,single,tertiary,no,1840,yes,no,cellular,11,jul,184,2,unknown,no
15183,40,admin.,single,secondary,no,-186,yes,yes,cellular,11,jul,154,2,unknown,no
15184,35,technician,married,secondary,no,0,no,no,cellular,11,jul,271,2,unknown,no
15185,54,retired,married,primary,no,0,yes,no,cellular,11,jul,159,2,unknown,no
15186,35,services,married,tertiary,no,260,yes,no,cellular,11,jul,134,2,unknown,no
15187,54,housemaid,married,primary,no,311,yes,no,telephone,11,jul,470,2,unknown,no
15188,44,self-employed,married,tertiary,no,430,yes,no,cellular,11,jul,221,2,unknown,no
15189,40,blue-collar,married,secondary,no,178,yes,no,cellular,11,jul,595,2,unknown,no
15190,46,services,married,primary,no,830,yes,yes,cellular,11,jul,211,2,unknown,no
15191,34,blue-collar,married,secondary,no,157,yes,no,cellular,11,jul,254,2,unknown,no
15192,49,technician,married,secondary,no,0,yes,no,cellular,11,jul,178,2,unknown,no
15193,45,services,married,secondary,no,0,no,no,cellular,11,jul,106,2,unknown,no
15194,31,technician,single,tertiary,no,696,no,yes,cellular,11,jul,184,2,unknown,no
15195,32,services,single,secondary,no,0,no,yes,cellular,11,jul,333,2,unknown,no
15196,37,management,married,tertiary,no,3841,no,no,cellular,11,jul,69,2,unknown,no
15197,37,blue-collar,married,secondary,no,1059,yes,no,cellular,11,jul,94,2,unknown,no
15198,40,entrepreneur,married,primary,no,0,yes,no,cellular,11,jul,271,2,unknown,no
15199,36,technician,married,unknown,no,756,no,no,cellular,11,jul,396,3,unknown,no
15200,45,blue-collar,married,unknown,no,458,yes,yes,cellular,11,jul,145,2,unknown,no
15201,31,services,single,primary,yes,-357,yes,yes,cellular,11,jul,215,2,unknown,no
15202,58,management,married,primary,no,2769,yes,no,cellular,11,jul,94,2,unknown,no
15203,27,admin.,single,secondary,no,3638,no,no,cellular,11,jul,271,5,unknown,no
15204,44,admin.,married,secondary,no,1074,yes,no,cellular,11,jul,911,2,unknown,yes
15205,35,technician,married,secondary,no,483,yes,no,cellular,11,jul,165,2,unknown,no
15206,50,services,married,secondary,no,5,no,yes,cellular,11,jul,196,2,unknown,no
15207,25,admin.,single,secondary,no,184,no,yes,telephone,11,jul,437,7,unknown,no
15208,36,blue-collar,married,primary,no,-608,yes,no,cellular,11,jul,135,2,unknown,no
15209,39,entrepreneur,married,tertiary,no,83,yes,no,cellular,11,jul,193,2,unknown,no
15210,38,blue-collar,married,secondary,no,84,no,yes,telephone,11,jul,328,2,unknown,no
15211,42,housemaid,married,unknown,no,302,yes,no,cellular,11,jul,342,2,unknown,no
15212,32,services,married,unknown,no,23,no,no,cellular,11,jul,425,2,unknown,no
15213,38,management,divorced,tertiary,no,349,yes,no,cellular,11,jul,151,2,unknown,no
15214,35,management,married,tertiary,no,272,yes,yes,cellular,11,jul,163,2,unknown,no
15215,31,services,married,secondary,no,505,no,no,cellular,11,jul,773,3,unknown,no
15216,30,services,married,secondary,no,4,yes,no,cellular,11,jul,188,2,unknown,no
15217,25,management,single,tertiary,no,10,no,no,cellular,11,jul,549,2,unknown,no
15218,47,technician,married,secondary,no,3466,yes,no,cellular,11,jul,853,2,unknown,yes
15219,31,blue-collar,divorced,secondary,no,916,yes,yes,cellular,11,jul,172,2,unknown,no
15220,29,admin.,married,secondary,no,93,yes,yes,cellular,11,jul,161,4,unknown,no
15221,44,management,married,secondary,yes,0,yes,no,cellular,11,jul,96,2,unknown,no
15222,35,admin.,married,secondary,no,-203,yes,no,cellular,11,jul,1649,2,unknown,yes
15223,53,admin.,divorced,unknown,no,257,no,no,cellular,11,jul,1310,2,unknown,yes
15224,46,blue-collar,married,secondary,no,853,no,no,cellular,11,jul,1187,3,unknown,no
15225,36,blue-collar,married,secondary,no,-318,yes,no,cellular,14,jul,135,2,unknown,no
15226,47,blue-collar,married,primary,no,3038,yes,no,cellular,14,jul,151,2,unknown,no
15227,43,technician,divorced,secondary,yes,73,yes,no,cellular,14,jul,324,2,unknown,no
15228,39,management,married,secondary,no,-810,no,yes,cellular,14,jul,77,2,unknown,no
15229,37,management,married,tertiary,no,0,yes,no,cellular,14,jul,122,2,unknown,no
15230,33,technician,married,secondary,no,162,yes,yes,cellular,14,jul,122,2,unknown,no
15231,45,admin.,married,secondary,no,-388,yes,no,cellular,14,jul,175,2,unknown,no
15232,29,services,married,secondary,no,10,yes,no,cellular,14,jul,246,2,unknown,no
15233,35,blue-collar,married,secondary,no,1287,yes,no,cellular,14,jul,330,2,unknown,no
15234,59,technician,married,secondary,no,1139,no,no,cellular,14,jul,607,2,unknown,no
15235,46,management,married,secondary,no,1299,yes,no,cellular,14,jul,104,2,unknown,no
15236,39,admin.,married,secondary,no,186,yes,no,cellular,14,jul,114,2,unknown,no
15237,58,admin.,married,secondary,no,821,yes,yes,telephone,14,jul,83,2,unknown,no
15238,33,blue-collar,married,secondary,yes,-406,yes,yes,cellular,14,jul,332,2,unknown,no
15239,35,technician,married,secondary,no,0,no,no,cellular,14,jul,125,2,unknown,no
15240,49,blue-collar,married,primary,no,2356,no,yes,telephone,14,jul,236,2,unknown,no
15241,55,services,divorced,secondary,no,935,no,no,cellular,14,jul,65,2,unknown,no
15242,31,management,single,tertiary,no,338,yes,yes,telephone,14,jul,216,2,unknown,no
15243,25,services,single,secondary,no,-41,no,yes,cellular,14,jul,114,2,unknown,no
15244,43,blue-collar,married,secondary,no,500,yes,no,cellular,14,jul,324,2,unknown,no
15245,34,management,married,tertiary,no,1906,yes,no,cellular,14,jul,68,3,unknown,no
15246,25,blue-collar,single,secondary,no,-375,yes,no,cellular,14,jul,61,2,unknown,no
15247,45,services,married,primary,no,132,no,no,cellular,14,jul,179,2,unknown,no
15248,52,blue-collar,single,primary,yes,-2,no,no,cellular,14,jul,349,2,unknown,no
15249,29,technician,married,tertiary,no,138,yes,yes,cellular,14,jul,113,3,unknown,no
15250,32,admin.,divorced,secondary,no,187,yes,no,cellular,14,jul,90,2,unknown,no
15251,47,technician,married,secondary,no,568,yes,no,telephone,14,jul,256,2,unknown,no
15252,48,management,married,tertiary,no,58,no,yes,cellular,14,jul,102,2,unknown,no
15253,45,technician,married,secondary,no,-149,yes,no,cellular,14,jul,287,2,unknown,no
15254,30,services,divorced,secondary,no,-94,yes,no,cellular,14,jul,41,2,unknown,no
15255,38,blue-collar,married,secondary,no,2283,yes,no,cellular,14,jul,221,3,unknown,no
15256,45,blue-collar,married,primary,no,660,yes,no,cellular,14,jul,329,2,unknown,no
15257,31,services,married,secondary,no,78,yes,yes,cellular,14,jul,97,2,unknown,no
15258,60,retired,married,secondary,no,2674,no,no,cellular,14,jul,96,2,unknown,no
15259,35,entrepreneur,married,tertiary,no,1859,yes,no,cellular,14,jul,227,2,unknown,no
15260,36,admin.,single,secondary,no,0,yes,no,cellular,14,jul,80,2,unknown,no
15261,50,admin.,married,secondary,no,3258,no,yes,cellular,14,jul,56,2,unknown,no
15262,49,management,married,tertiary,no,176,yes,yes,cellular,14,jul,102,2,unknown,no
15263,44,entrepreneur,married,secondary,no,781,no,yes,cellular,14,jul,194,2,unknown,no
15264,42,technician,married,secondary,no,682,yes,no,cellular,14,jul,285,2,unknown,no
15265,33,services,single,tertiary,no,-104,no,yes,cellular,14,jul,231,2,unknown,no
15266,41,technician,married,secondary,no,201,no,yes,cellular,14,jul,53,8,unknown,no
15267,55,admin.,married,primary,no,343,yes,no,cellular,14,jul,276,3,unknown,no
15268,37,self-employed,married,secondary,no,2575,yes,no,cellular,14,jul,505,2,unknown,no
15269,48,blue-collar,married,unknown,no,279,yes,no,telephone,14,jul,211,3,unknown,no
15270,55,technician,divorced,secondary,no,225,no,yes,cellular,14,jul,116,2,unknown,no
15271,29,blue-collar,single,primary,no,10,no,no,cellular,14,jul,135,3,unknown,no
15272,59,retired,single,secondary,yes,-341,no,yes,cellular,14,jul,94,3,unknown,no
15273,27,admin.,married,secondary,yes,-517,yes,no,cellular,14,jul,172,3,unknown,no
15274,40,services,married,secondary,no,900,yes,yes,cellular,14,jul,84,2,unknown,no
15275,37,blue-collar,married,primary,no,689,yes,no,cellular,14,jul,367,2,unknown,no
15276,34,technician,married,secondary,no,800,yes,no,cellular,14,jul,103,3,unknown,no
15277,33,blue-collar,single,secondary,no,179,no,no,cellular,14,jul,244,7,unknown,no
15278,28,technician,single,secondary,no,36,no,no,cellular,14,jul,158,3,unknown,no
15279,29,blue-collar,married,secondary,no,64,yes,yes,cellular,14,jul,611,2,unknown,no
15280,51,management,married,tertiary,no,248,yes,yes,cellular,14,jul,78,3,unknown,no
15281,58,blue-collar,married,primary,no,226,yes,no,cellular,14,jul,306,2,unknown,no
15282,55,management,divorced,tertiary,no,481,yes,no,telephone,14,jul,79,3,unknown,no
15283,31,technician,married,secondary,no,-160,yes,no,cellular,14,jul,126,6,unknown,no
15284,44,management,single,tertiary,no,0,no,yes,cellular,14,jul,289,3,unknown,no
15285,40,blue-collar,married,secondary,no,992,yes,yes,cellular,14,jul,297,3,unknown,no
15286,45,management,married,tertiary,no,706,yes,yes,cellular,14,jul,66,2,unknown,no
15287,60,blue-collar,married,secondary,no,1130,no,no,cellular,14,jul,64,2,unknown,no
15288,51,blue-collar,married,primary,no,0,yes,no,telephone,14,jul,120,3,unknown,no
15289,30,technician,married,secondary,no,450,no,yes,cellular,14,jul,72,4,unknown,no
15290,40,self-employed,married,secondary,no,1749,no,no,cellular,14,jul,767,12,unknown,no
15291,31,services,married,secondary,no,393,no,no,cellular,14,jul,328,2,unknown,no
15292,42,blue-collar,married,secondary,no,-336,yes,no,cellular,14,jul,151,2,unknown,no
15293,56,retired,married,tertiary,no,142,no,yes,cellular,14,jul,329,5,unknown,no
15294,35,housemaid,married,primary,no,1266,yes,no,cellular,14,jul,84,2,unknown,no
15295,34,management,married,tertiary,no,0,no,yes,cellular,14,jul,105,3,unknown,no
15296,53,management,married,unknown,no,876,yes,no,telephone,14,jul,214,3,unknown,no
15297,25,technician,married,secondary,no,-559,yes,no,cellular,14,jul,189,3,unknown,no
15298,35,entrepreneur,married,secondary,no,2436,no,yes,cellular,14,jul,1397,3,unknown,yes
15299,29,management,married,tertiary,no,581,yes,yes,cellular,14,jul,192,2,unknown,no
15300,32,blue-collar,married,secondary,no,-230,yes,no,cellular,14,jul,331,2,unknown,no
15301,31,services,married,secondary,no,6,yes,no,cellular,14,jul,155,2,unknown,no
15302,41,blue-collar,married,primary,no,1821,no,yes,cellular,14,jul,137,3,unknown,no
15303,51,housemaid,married,primary,no,30,yes,no,cellular,14,jul,333,2,unknown,no
15304,46,entrepreneur,married,tertiary,no,2262,no,no,telephone,14,jul,44,14,unknown,no
15305,44,blue-collar,married,secondary,no,476,no,no,cellular,14,jul,173,6,unknown,no
15306,30,self-employed,single,secondary,no,635,no,yes,cellular,14,jul,209,2,unknown,no
15307,53,services,married,secondary,no,-391,no,no,cellular,14,jul,122,3,unknown,no
15308,32,management,married,tertiary,no,184,yes,no,cellular,14,jul,238,3,unknown,no
15309,39,technician,single,secondary,no,287,yes,no,cellular,14,jul,84,3,unknown,no
15310,60,retired,married,tertiary,no,0,no,no,telephone,14,jul,363,3,unknown,no
15311,28,services,married,secondary,no,7,yes,yes,cellular,14,jul,226,4,unknown,no
15312,55,blue-collar,married,secondary,no,34,yes,yes,cellular,14,jul,97,3,unknown,no
15313,43,services,married,secondary,no,-416,yes,yes,cellular,14,jul,80,3,unknown,no
15314,46,admin.,single,unknown,no,2273,no,no,cellular,14,jul,187,3,unknown,no
15315,28,management,single,secondary,no,62,no,no,cellular,14,jul,467,3,unknown,no
15316,48,blue-collar,married,secondary,no,101,no,no,cellular,14,jul,549,3,unknown,no
15317,33,technician,single,secondary,no,390,yes,no,cellular,14,jul,254,2,unknown,no
15318,32,management,married,tertiary,no,8300,no,yes,cellular,14,jul,460,3,unknown,no
15319,46,management,married,tertiary,no,0,yes,no,cellular,14,jul,247,2,unknown,no
15320,43,management,married,tertiary,no,0,no,no,cellular,14,jul,1153,3,unknown,yes
15321,32,management,married,tertiary,no,210,no,no,cellular,14,jul,121,3,unknown,no
15322,46,blue-collar,married,secondary,no,922,no,yes,cellular,14,jul,151,2,unknown,no
15323,49,entrepreneur,married,secondary,no,1916,no,yes,telephone,14,jul,281,3,unknown,no
15324,27,housemaid,married,primary,yes,-238,no,no,cellular,14,jul,132,4,unknown,no
15325,33,entrepreneur,single,tertiary,no,75,yes,no,cellular,14,jul,126,3,unknown,no
15326,34,management,single,tertiary,no,344,no,no,cellular,14,jul,56,3,unknown,no
15327,35,technician,married,secondary,no,1140,yes,no,cellular,14,jul,69,2,unknown,no
15328,45,blue-collar,single,secondary,no,91,no,yes,cellular,14,jul,55,2,unknown,no
15329,48,retired,married,secondary,no,67,no,no,telephone,14,jul,251,2,unknown,no
15330,48,management,married,tertiary,no,308,yes,no,cellular,14,jul,125,5,unknown,no
15331,35,blue-collar,single,primary,no,-230,yes,no,cellular,14,jul,183,3,unknown,no
15332,36,management,married,tertiary,no,0,yes,yes,cellular,14,jul,119,2,unknown,no
15333,59,retired,married,secondary,no,2291,no,yes,cellular,14,jul,127,3,unknown,no
15334,43,blue-collar,single,tertiary,no,1344,yes,no,cellular,14,jul,74,2,unknown,no
15335,36,management,married,tertiary,no,327,yes,no,cellular,14,jul,74,6,unknown,no
15336,34,services,single,secondary,no,313,yes,no,cellular,14,jul,634,3,unknown,no
15337,52,technician,married,tertiary,no,1416,yes,no,cellular,14,jul,297,3,unknown,no
15338,60,management,divorced,primary,no,21,no,yes,telephone,14,jul,113,3,unknown,no
15339,32,technician,single,tertiary,no,47,yes,no,cellular,14,jul,213,3,unknown,no
15340,44,blue-collar,divorced,secondary,no,272,yes,no,cellular,14,jul,51,2,unknown,no
15341,36,entrepreneur,married,tertiary,no,733,no,yes,telephone,14,jul,124,12,unknown,no
15342,50,management,married,tertiary,no,1622,yes,yes,cellular,14,jul,58,11,unknown,no
15343,54,management,married,secondary,no,1987,no,no,cellular,14,jul,219,3,unknown,no
15344,32,admin.,married,secondary,no,-169,no,no,telephone,14,jul,310,3,unknown,no
15345,37,blue-collar,married,secondary,no,223,yes,no,cellular,14,jul,144,2,unknown,no
15346,37,housemaid,married,primary,no,577,no,no,cellular,14,jul,76,2,unknown,no
15347,32,technician,married,secondary,no,396,yes,no,cellular,14,jul,41,2,unknown,no
15348,32,blue-collar,married,secondary,no,596,yes,no,cellular,14,jul,397,3,unknown,no
15349,28,technician,married,secondary,no,2919,yes,no,cellular,14,jul,101,3,unknown,no
15350,33,blue-collar,married,secondary,no,0,yes,no,telephone,14,jul,305,3,unknown,no
15351,47,admin.,single,secondary,no,-331,yes,no,cellular,14,jul,227,4,unknown,no
15352,50,blue-collar,married,primary,no,1580,yes,no,cellular,14,jul,111,3,unknown,no
15353,53,retired,divorced,primary,no,-24,no,yes,cellular,14,jul,319,3,unknown,no
15354,38,technician,married,secondary,no,976,yes,no,cellular,14,jul,766,3,unknown,yes
15355,54,services,married,secondary,no,171,no,yes,cellular,14,jul,673,8,unknown,no
15356,32,technician,married,tertiary,no,240,yes,yes,cellular,14,jul,86,3,unknown,no
15357,37,entrepreneur,married,tertiary,no,41,no,no,cellular,14,jul,388,3,unknown,no
15358,32,blue-collar,married,secondary,no,2353,yes,yes,cellular,14,jul,334,3,unknown,no
15359,54,admin.,divorced,unknown,no,0,no,no,cellular,14,jul,191,3,unknown,no
15360,47,admin.,married,secondary,no,104,yes,yes,cellular,14,jul,77,2,unknown,no
15361,42,services,divorced,unknown,no,-291,yes,no,cellular,14,jul,129,2,unknown,no
15362,49,services,married,secondary,no,280,yes,no,telephone,14,jul,162,3,unknown,no
15363,45,technician,divorced,secondary,no,-14,no,no,cellular,14,jul,292,3,unknown,no
15364,44,blue-collar,married,primary,no,3113,no,no,cellular,14,jul,331,2,unknown,no
15365,34,entrepreneur,married,tertiary,no,146,yes,no,cellular,14,jul,788,2,unknown,yes
15366,34,management,married,tertiary,no,-123,yes,no,cellular,14,jul,64,3,unknown,no
15367,49,services,married,primary,no,784,yes,no,cellular,14,jul,171,4,unknown,no
15368,42,services,married,secondary,no,-369,no,no,cellular,14,jul,72,3,unknown,no
15369,43,housemaid,married,primary,no,1491,no,no,telephone,14,jul,105,3,unknown,no
15370,40,blue-collar,single,primary,no,45,yes,yes,cellular,14,jul,106,4,unknown,no
15371,41,management,married,tertiary,no,783,yes,no,cellular,14,jul,126,3,unknown,no
15372,47,management,divorced,tertiary,no,0,no,no,cellular,14,jul,122,2,unknown,no
15373,43,blue-collar,divorced,primary,no,-76,yes,no,cellular,14,jul,124,3,unknown,no
15374,35,services,single,secondary,no,417,yes,no,cellular,14,jul,201,3,unknown,no
15375,34,blue-collar,married,secondary,no,855,no,yes,cellular,14,jul,616,3,unknown,no
15376,50,management,married,tertiary,no,6739,yes,no,cellular,14,jul,68,3,unknown,no
15377,52,self-employed,married,secondary,no,248,no,yes,cellular,14,jul,245,3,unknown,no
15378,32,management,married,tertiary,no,2,yes,no,cellular,14,jul,79,3,unknown,no
15379,50,technician,married,secondary,no,85,no,no,cellular,14,jul,130,3,unknown,no
15380,40,blue-collar,married,secondary,no,1539,yes,no,cellular,14,jul,204,3,unknown,no
15381,58,self-employed,married,tertiary,no,327,no,yes,cellular,14,jul,145,2,unknown,no
15382,40,blue-collar,married,unknown,no,0,yes,no,cellular,14,jul,699,3,unknown,no
15383,29,technician,married,unknown,no,627,yes,no,cellular,14,jul,140,2,unknown,no
15384,30,blue-collar,single,secondary,no,0,yes,no,cellular,14,jul,768,2,unknown,no
15385,50,technician,married,secondary,no,156,no,yes,cellular,14,jul,1130,3,unknown,yes
15386,41,management,married,tertiary,no,3016,yes,no,cellular,14,jul,80,3,unknown,no
15387,43,technician,single,secondary,no,145,no,no,cellular,14,jul,341,3,unknown,no
15388,57,admin.,married,secondary,no,808,no,no,cellular,14,jul,417,3,unknown,no
15389,45,technician,married,secondary,no,144,yes,yes,cellular,14,jul,154,4,unknown,no
15390,42,management,married,tertiary,no,831,yes,no,cellular,14,jul,455,3,unknown,no
15391,53,management,married,tertiary,no,0,yes,no,cellular,14,jul,85,3,unknown,no
15392,49,management,married,tertiary,no,261,no,no,cellular,14,jul,225,2,unknown,no
15393,27,admin.,married,secondary,no,639,no,yes,cellular,14,jul,243,3,unknown,no
15394,57,retired,married,secondary,no,107,no,no,cellular,14,jul,85,2,unknown,no
15395,29,housemaid,married,secondary,no,85,yes,no,cellular,14,jul,76,2,unknown,no
15396,33,services,married,secondary,no,0,yes,no,cellular,14,jul,163,2,unknown,no
15397,43,unemployed,single,tertiary,no,408,no,no,cellular,14,jul,568,8,unknown,no
15398,35,blue-collar,married,secondary,no,-102,yes,no,cellular,14,jul,334,3,unknown,no
15399,43,admin.,married,tertiary,no,189,yes,no,cellular,14,jul,1062,4,unknown,yes
15400,52,technician,divorced,secondary,no,280,no,no,cellular,14,jul,393,5,unknown,no
15401,51,self-employed,married,tertiary,no,50,yes,no,cellular,14,jul,364,3,unknown,no
15402,31,technician,married,secondary,no,0,no,no,cellular,14,jul,229,3,unknown,no
15403,31,management,married,tertiary,yes,0,no,no,cellular,14,jul,118,4,unknown,no
15404,39,entrepreneur,married,tertiary,no,0,yes,no,cellular,14,jul,111,2,unknown,no
15405,29,blue-collar,married,secondary,no,-191,no,yes,cellular,14,jul,115,2,unknown,no
15406,57,technician,married,primary,no,1276,yes,no,cellular,14,jul,103,4,unknown,no
15407,42,services,married,secondary,no,86,yes,no,cellular,14,jul,385,3,unknown,no
15408,35,admin.,divorced,secondary,no,0,no,yes,cellular,14,jul,245,2,unknown,no
15409,41,technician,married,secondary,yes,-1,no,no,cellular,14,jul,140,2,unknown,no
15410,35,management,single,tertiary,no,31,yes,no,cellular,14,jul,124,3,unknown,no
15411,41,services,divorced,secondary,no,0,no,no,cellular,14,jul,93,3,unknown,no
15412,30,blue-collar,single,secondary,no,332,no,no,cellular,14,jul,465,3,unknown,no
15413,52,technician,married,secondary,no,279,no,yes,cellular,14,jul,197,3,unknown,no
15414,43,technician,married,primary,no,-441,yes,no,cellular,14,jul,216,3,unknown,no
15415,37,technician,single,secondary,no,1780,no,no,cellular,14,jul,392,4,unknown,no
15416,57,retired,divorced,secondary,no,24,no,yes,cellular,14,jul,407,2,unknown,no
15417,47,technician,married,secondary,no,0,no,no,telephone,14,jul,81,2,unknown,no
15418,43,services,married,secondary,no,778,no,no,cellular,14,jul,619,2,unknown,no
15419,54,retired,married,secondary,no,522,no,yes,cellular,14,jul,81,3,unknown,no
15420,54,retired,divorced,primary,no,308,yes,no,cellular,14,jul,248,3,unknown,no
15421,39,services,married,secondary,no,1068,yes,no,cellular,14,jul,214,3,unknown,no
15422,37,technician,married,secondary,no,1328,yes,no,cellular,14,jul,201,3,unknown,no
15423,33,admin.,single,secondary,no,-110,no,no,cellular,14,jul,425,3,unknown,no
15424,44,admin.,divorced,secondary,no,163,yes,no,cellular,14,jul,1669,2,unknown,yes
15425,45,technician,single,secondary,no,1196,yes,no,cellular,14,jul,108,6,unknown,no
15426,35,technician,married,secondary,no,0,no,no,cellular,14,jul,460,3,unknown,no
15427,53,blue-collar,married,secondary,no,2231,yes,no,cellular,14,jul,272,3,unknown,no
15428,33,admin.,single,secondary,no,0,yes,no,cellular,14,jul,166,3,unknown,no
15429,53,technician,single,tertiary,no,118,no,no,cellular,14,jul,431,3,unknown,no
15430,39,housemaid,married,primary,no,34,yes,no,cellular,14,jul,377,3,unknown,no
15431,33,services,married,primary,no,908,yes,yes,cellular,14,jul,184,2,unknown,no
15432,53,management,divorced,tertiary,no,0,yes,no,cellular,14,jul,119,3,unknown,no
15433,40,services,divorced,secondary,no,160,no,no,cellular,14,jul,123,3,unknown,no
15434,40,management,married,tertiary,no,0,no,no,cellular,14,jul,109,8,unknown,no
15435,51,management,divorced,tertiary,no,-2282,yes,yes,cellular,14,jul,301,6,unknown,no
