Id,age,job,marital,education,default,Acc_balance,housing,loan,contact,day,month,duration,campaign,poutcome,deposit
5375,53,management,married,primary,no,3544,no,no,unknown,19,may,195,4,unknown,no
5376,46,retired,married,primary,no,0,no,no,unknown,19,may,179,2,unknown,no
5377,49,services,single,secondary,no,459,yes,no,unknown,19,may,58,10,unknown,no
5378,30,technician,single,tertiary,no,3291,yes,no,unknown,19,may,1218,3,unknown,yes
5379,41,management,married,primary,no,2592,yes,no,unknown,19,may,500,3,unknown,no
5380,42,self-employed,married,tertiary,no,596,yes,no,unknown,19,may,66,9,unknown,no
5381,34,self-employed,married,secondary,no,-56,yes,no,unknown,19,may,248,3,unknown,no
5382,44,services,married,primary,no,1161,yes,no,unknown,19,may,110,5,unknown,no
5383,34,blue-collar,married,primary,no,183,yes,no,unknown,19,may,3078,4,unknown,no
5384,28,student,single,secondary,no,154,yes,no,unknown,20,may,21,9,unknown,no
5385,31,management,single,secondary,no,0,yes,no,unknown,20,may,150,1,unknown,no
5386,48,technician,single,secondary,no,479,no,no,unknown,20,may,148,5,unknown,no
5387,38,management,divorced,tertiary,no,-980,yes,no,unknown,20,may,91,1,unknown,no
5388,38,management,single,tertiary,no,690,yes,no,unknown,20,may,34,1,unknown,no
5389,32,management,divorced,tertiary,no,5306,yes,no,unknown,20,may,201,1,unknown,no
5390,33,admin.,married,secondary,no,730,yes,no,unknown,20,may,70,1,unknown,no
5391,41,services,single,secondary,no,397,yes,no,unknown,20,may,19,15,unknown,no
5392,33,admin.,single,secondary,no,434,yes,no,unknown,20,may,351,1,unknown,no
5393,37,management,married,tertiary,no,897,no,no,unknown,20,may,182,1,unknown,no
5394,55,technician,divorced,secondary,no,0,yes,no,unknown,20,may,365,4,unknown,no
5395,32,services,single,secondary,no,228,yes,no,unknown,20,may,257,1,unknown,no
5396,33,management,single,tertiary,no,201,yes,no,unknown,20,may,280,1,unknown,no
5397,54,management,married,tertiary,no,2847,yes,no,unknown,20,may,16,10,unknown,no
5398,39,admin.,single,secondary,no,4039,yes,no,unknown,20,may,140,1,unknown,no
5399,60,technician,married,unknown,no,132,yes,no,unknown,20,may,21,11,unknown,no
5400,30,blue-collar,married,secondary,no,9,yes,no,unknown,20,may,184,1,unknown,no
5401,34,management,single,secondary,no,31,yes,no,unknown,20,may,20,14,unknown,no
5402,57,management,married,tertiary,no,0,yes,yes,unknown,20,may,107,2,unknown,no
5403,36,blue-collar,married,secondary,no,4438,yes,no,unknown,20,may,446,1,unknown,yes
5404,39,admin.,married,secondary,no,6421,no,yes,unknown,20,may,661,1,unknown,no
5405,38,blue-collar,married,secondary,no,171,yes,yes,unknown,20,may,172,1,unknown,no
5406,37,management,divorced,tertiary,no,42,yes,yes,unknown,20,may,125,4,unknown,no
5407,36,management,married,tertiary,no,806,yes,no,unknown,20,may,280,1,unknown,no
5408,39,blue-collar,married,secondary,no,298,yes,no,unknown,20,may,216,1,unknown,no
5409,35,entrepreneur,married,secondary,no,24,yes,no,unknown,20,may,81,1,unknown,no
5410,47,blue-collar,married,secondary,no,290,yes,no,unknown,20,may,409,2,unknown,no
5411,37,management,married,tertiary,no,425,yes,no,unknown,20,may,226,1,unknown,no
5412,39,unemployed,married,secondary,no,0,yes,no,unknown,20,may,191,1,unknown,no
5413,35,blue-collar,married,secondary,no,1602,yes,yes,unknown,20,may,171,1,unknown,no
5414,32,management,divorced,primary,no,137,yes,no,unknown,20,may,13,12,unknown,no
5415,30,management,single,tertiary,no,3110,yes,no,unknown,20,may,133,1,unknown,no
5416,38,blue-collar,single,primary,no,419,yes,no,unknown,20,may,656,1,unknown,no
5417,35,blue-collar,divorced,secondary,no,0,yes,no,unknown,20,may,1205,1,unknown,yes
5418,31,blue-collar,married,secondary,no,-88,yes,no,unknown,20,may,202,6,unknown,no
5419,35,blue-collar,married,secondary,no,274,yes,yes,unknown,20,may,205,1,unknown,no
5420,38,management,married,tertiary,no,0,yes,no,unknown,20,may,206,1,unknown,no
5421,34,services,married,secondary,no,0,yes,no,unknown,20,may,79,1,unknown,no
5422,30,management,single,tertiary,no,162,yes,no,unknown,20,may,186,4,unknown,no
5423,31,services,divorced,secondary,no,1222,yes,no,unknown,20,may,532,1,unknown,no
5424,54,services,married,secondary,no,4482,yes,no,unknown,20,may,97,2,unknown,no
5425,40,technician,married,secondary,no,1259,no,no,unknown,20,may,234,5,unknown,no
5426,35,blue-collar,married,secondary,no,499,yes,no,unknown,20,may,328,1,unknown,no
5427,35,technician,single,secondary,no,1861,yes,no,unknown,20,may,297,1,unknown,no
5428,29,services,single,secondary,no,271,yes,no,unknown,20,may,1882,2,unknown,yes
5429,33,admin.,single,tertiary,no,622,yes,no,unknown,20,may,243,1,unknown,no
5430,31,student,single,secondary,no,368,yes,no,unknown,20,may,81,1,unknown,no
5431,51,housemaid,married,primary,no,492,yes,no,unknown,20,may,142,3,unknown,no
5432,35,blue-collar,married,primary,no,102,yes,no,unknown,20,may,1334,1,unknown,yes
5433,38,self-employed,married,secondary,no,736,yes,no,unknown,20,may,775,1,unknown,no
5434,36,unemployed,married,secondary,no,733,yes,no,unknown,20,may,335,1,unknown,no
5435,37,management,married,secondary,no,3175,yes,no,unknown,20,may,168,1,unknown,no
5436,29,technician,married,tertiary,no,43,yes,no,unknown,20,may,68,2,unknown,no
5437,53,services,married,primary,no,574,yes,no,unknown,20,may,121,2,unknown,no
5438,34,blue-collar,married,secondary,no,4622,yes,yes,unknown,20,may,217,1,unknown,no
5439,31,self-employed,single,tertiary,no,1820,yes,no,unknown,20,may,68,1,unknown,no
5440,38,admin.,divorced,secondary,no,3750,yes,no,unknown,20,may,119,1,unknown,no
5441,36,admin.,married,secondary,no,465,yes,no,unknown,20,may,160,1,unknown,no
5442,36,management,married,tertiary,no,860,yes,no,unknown,20,may,294,15,unknown,no
5443,32,student,single,unknown,no,1583,yes,no,unknown,20,may,57,1,unknown,no
5444,38,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,90,1,unknown,no
5445,36,blue-collar,married,secondary,no,7579,yes,no,unknown,20,may,600,1,unknown,no
5446,35,blue-collar,married,secondary,no,4635,yes,no,unknown,20,may,148,1,unknown,no
5447,31,management,married,tertiary,no,827,no,no,unknown,20,may,38,1,unknown,no
5448,32,blue-collar,married,primary,no,0,yes,no,unknown,20,may,142,1,unknown,no
5449,32,services,married,secondary,no,364,yes,no,unknown,20,may,466,1,unknown,no
5450,36,services,married,secondary,no,380,yes,no,unknown,20,may,26,1,unknown,no
5451,32,unemployed,married,secondary,no,93,yes,no,unknown,20,may,203,2,unknown,no
5452,33,blue-collar,married,tertiary,no,6138,yes,no,unknown,20,may,369,1,unknown,no
5453,30,blue-collar,married,secondary,no,1803,yes,no,unknown,20,may,29,1,unknown,no
5454,39,services,married,secondary,no,0,yes,no,unknown,20,may,793,2,unknown,no
5455,35,admin.,married,secondary,no,3187,yes,no,unknown,20,may,71,1,unknown,no
5456,31,blue-collar,married,secondary,no,2,yes,no,unknown,20,may,182,2,unknown,yes
5457,30,services,single,secondary,no,695,yes,no,unknown,20,may,203,1,unknown,no
5458,34,services,married,primary,no,1042,yes,no,unknown,20,may,167,1,unknown,no
5459,30,blue-collar,single,secondary,no,4648,yes,no,unknown,20,may,37,1,unknown,no
5460,31,blue-collar,single,secondary,no,2089,yes,no,unknown,20,may,34,1,unknown,no
5461,39,self-employed,married,tertiary,no,3059,yes,yes,unknown,20,may,394,1,unknown,no
5462,36,technician,married,secondary,no,412,yes,yes,unknown,20,may,127,1,unknown,no
5463,32,management,single,tertiary,no,863,yes,no,unknown,20,may,264,1,unknown,no
5464,33,services,married,secondary,no,4434,yes,no,unknown,20,may,265,1,unknown,no
5465,33,services,married,secondary,no,5499,yes,no,unknown,20,may,231,1,unknown,no
5466,34,technician,divorced,secondary,no,3997,yes,no,unknown,20,may,320,1,unknown,no
5467,39,housemaid,married,primary,no,4904,yes,no,unknown,20,may,101,1,unknown,no
5468,35,management,married,tertiary,no,440,yes,no,unknown,20,may,110,1,unknown,no
5469,60,retired,single,secondary,no,-14,yes,no,unknown,20,may,121,3,unknown,no
5470,34,technician,single,tertiary,no,759,no,no,unknown,20,may,265,1,unknown,no
5471,33,technician,married,secondary,no,603,yes,no,unknown,20,may,345,1,unknown,no
5472,59,admin.,divorced,secondary,no,-41,yes,yes,unknown,20,may,171,1,unknown,no
5473,31,admin.,single,secondary,no,78,no,no,unknown,20,may,572,1,unknown,no
5474,36,technician,married,secondary,no,84,yes,no,unknown,20,may,67,1,unknown,no
5475,36,technician,divorced,secondary,no,409,yes,no,unknown,20,may,25,1,unknown,no
5476,38,blue-collar,married,secondary,no,732,yes,yes,unknown,20,may,269,1,unknown,no
5477,32,blue-collar,married,secondary,no,328,yes,no,unknown,20,may,132,1,unknown,no
5478,32,technician,single,secondary,no,1698,yes,no,unknown,20,may,115,1,unknown,no
5479,39,services,married,secondary,no,9374,yes,no,unknown,20,may,273,1,unknown,no
5480,39,retired,married,secondary,no,439,no,no,unknown,20,may,56,1,unknown,no
5481,33,housemaid,married,tertiary,no,4958,yes,no,unknown,20,may,434,1,unknown,no
5482,23,services,single,secondary,no,210,yes,no,unknown,20,may,507,1,unknown,no
5483,39,entrepreneur,married,tertiary,no,2644,yes,no,unknown,20,may,253,1,unknown,no
5484,36,blue-collar,married,unknown,no,17983,yes,no,unknown,20,may,100,1,unknown,no
5485,38,technician,single,secondary,no,614,yes,no,unknown,20,may,116,1,unknown,no
5486,35,admin.,married,secondary,no,2137,yes,no,unknown,20,may,124,1,unknown,no
5487,27,technician,single,tertiary,no,-291,yes,no,unknown,20,may,66,2,unknown,no
5488,31,admin.,single,secondary,no,160,yes,yes,unknown,20,may,233,2,unknown,no
5489,58,housemaid,married,primary,no,11,yes,no,unknown,20,may,90,1,unknown,no
5490,34,technician,divorced,secondary,no,2036,yes,yes,unknown,20,may,104,1,unknown,no
5491,31,admin.,single,secondary,no,121,yes,no,unknown,20,may,187,1,unknown,no
5492,36,blue-collar,married,unknown,no,-656,yes,no,unknown,20,may,92,2,unknown,no
5493,34,admin.,married,secondary,no,1689,no,no,unknown,20,may,423,1,unknown,no
5494,37,technician,married,secondary,no,439,yes,no,unknown,20,may,215,2,unknown,no
5495,37,admin.,married,secondary,no,1283,yes,no,unknown,20,may,209,1,unknown,no
5496,33,technician,single,secondary,no,1769,yes,no,unknown,20,may,181,1,unknown,no
5497,33,admin.,married,secondary,no,2,yes,no,unknown,20,may,201,1,unknown,no
5498,39,blue-collar,married,secondary,no,0,yes,yes,unknown,20,may,40,1,unknown,no
5499,35,blue-collar,single,primary,no,47,no,no,unknown,20,may,317,1,unknown,no
5500,35,blue-collar,married,secondary,no,2054,yes,no,unknown,20,may,447,1,unknown,no
5501,34,services,single,secondary,no,8132,yes,no,unknown,20,may,137,1,unknown,no
5502,39,services,married,secondary,no,453,yes,yes,unknown,20,may,184,1,unknown,no
5503,37,management,single,tertiary,no,427,yes,no,unknown,20,may,121,1,unknown,no
5504,42,management,married,secondary,no,2416,yes,no,unknown,20,may,138,4,unknown,no
5505,40,blue-collar,married,secondary,no,877,yes,no,unknown,20,may,207,6,unknown,no
5506,37,blue-collar,married,primary,no,398,yes,yes,unknown,20,may,309,1,unknown,no
5507,37,blue-collar,married,primary,no,2240,yes,no,unknown,20,may,214,1,unknown,no
5508,36,technician,single,secondary,no,380,yes,no,unknown,20,may,134,1,unknown,no
5509,35,entrepreneur,married,secondary,no,1163,yes,no,unknown,20,may,284,1,unknown,no
5510,35,services,married,secondary,no,4170,yes,no,unknown,20,may,1777,1,unknown,yes
5511,37,management,married,tertiary,no,5432,yes,yes,unknown,20,may,774,1,unknown,no
5512,35,technician,divorced,secondary,yes,-52,yes,no,unknown,20,may,265,1,unknown,no
5513,30,self-employed,single,secondary,no,4011,yes,no,unknown,20,may,62,1,unknown,no
5514,37,management,single,unknown,no,715,yes,no,unknown,20,may,247,2,unknown,no
5515,31,admin.,single,secondary,no,2144,yes,no,unknown,20,may,89,1,unknown,no
5516,56,entrepreneur,married,tertiary,no,8741,yes,no,unknown,20,may,318,3,unknown,no
5517,37,blue-collar,married,secondary,no,362,yes,no,unknown,20,may,277,2,unknown,no
5518,33,blue-collar,married,primary,no,163,yes,no,unknown,20,may,135,1,unknown,no
5519,40,blue-collar,married,primary,no,-740,yes,no,unknown,20,may,126,3,unknown,no
5520,38,services,married,secondary,no,434,yes,no,unknown,20,may,411,1,unknown,no
5521,41,services,single,secondary,no,1629,yes,no,unknown,20,may,85,1,unknown,no
5522,38,blue-collar,married,secondary,no,-152,no,no,unknown,20,may,100,1,unknown,no
5523,36,technician,married,secondary,no,3763,yes,no,unknown,20,may,83,1,unknown,no
5524,31,technician,single,secondary,no,1,yes,no,unknown,20,may,71,3,unknown,no
5525,31,technician,married,secondary,no,4,no,no,unknown,20,may,199,4,unknown,no
5526,52,blue-collar,divorced,primary,no,0,yes,yes,unknown,20,may,47,1,unknown,no
5527,31,management,single,tertiary,no,2007,yes,no,unknown,20,may,253,1,unknown,no
5528,39,blue-collar,married,secondary,no,327,yes,no,unknown,20,may,244,1,unknown,no
5529,35,admin.,married,secondary,no,-130,yes,no,unknown,20,may,224,1,unknown,no
5530,22,services,married,secondary,no,14,yes,yes,unknown,20,may,56,1,unknown,no
5531,38,admin.,married,tertiary,no,4399,yes,no,unknown,20,may,638,2,unknown,no
5532,39,blue-collar,married,primary,no,780,yes,no,unknown,20,may,311,1,unknown,no
5533,34,services,single,tertiary,no,371,no,no,unknown,20,may,77,1,unknown,no
5534,34,blue-collar,married,primary,no,161,yes,yes,unknown,20,may,177,1,unknown,no
5535,36,blue-collar,divorced,secondary,no,221,yes,no,unknown,20,may,189,1,unknown,no
5536,32,blue-collar,single,secondary,no,706,yes,no,unknown,20,may,152,1,unknown,no
5537,33,management,single,primary,no,4897,yes,no,unknown,20,may,151,1,unknown,no
5538,33,services,married,secondary,no,7,yes,no,unknown,20,may,217,1,unknown,no
5539,36,admin.,married,secondary,no,2030,yes,no,unknown,20,may,24,1,unknown,no
5540,32,blue-collar,married,secondary,no,489,yes,no,unknown,20,may,212,1,unknown,no
5541,42,blue-collar,married,primary,no,1059,yes,no,unknown,20,may,163,2,unknown,no
5542,43,management,married,tertiary,no,-8,yes,no,unknown,20,may,473,2,unknown,no
5543,35,self-employed,single,secondary,no,271,yes,no,unknown,20,may,68,1,unknown,no
5544,37,housemaid,single,secondary,no,2042,yes,no,unknown,20,may,485,1,unknown,no
5545,33,blue-collar,married,secondary,no,-53,yes,no,unknown,20,may,172,1,unknown,no
5546,26,student,single,secondary,no,268,yes,no,unknown,20,may,77,2,unknown,no
5547,37,technician,single,tertiary,no,5122,yes,no,unknown,20,may,396,1,unknown,no
5548,33,services,married,secondary,no,403,yes,no,unknown,20,may,274,2,unknown,no
5549,40,admin.,married,tertiary,no,0,yes,no,unknown,20,may,88,2,unknown,no
5550,36,technician,divorced,secondary,no,566,yes,no,unknown,20,may,129,2,unknown,no
5551,35,blue-collar,married,primary,no,356,yes,yes,unknown,20,may,474,2,unknown,no
5552,36,blue-collar,married,unknown,no,722,yes,no,unknown,20,may,268,2,unknown,no
5553,39,admin.,divorced,secondary,no,-607,yes,no,unknown,20,may,374,2,unknown,no
5554,60,management,married,tertiary,no,328,yes,no,unknown,20,may,72,5,unknown,no
5555,34,admin.,single,secondary,no,126,yes,no,unknown,20,may,61,2,unknown,no
5556,32,blue-collar,married,primary,no,206,yes,no,unknown,20,may,205,2,unknown,no
5557,33,management,single,tertiary,no,136,yes,yes,unknown,20,may,347,6,unknown,no
5558,59,blue-collar,married,primary,no,14,yes,yes,unknown,20,may,355,1,unknown,no
5559,35,management,single,secondary,no,5260,yes,no,unknown,20,may,211,2,unknown,no
5560,34,admin.,single,tertiary,no,458,yes,no,unknown,20,may,211,1,unknown,no
5561,42,management,married,tertiary,no,0,no,no,unknown,20,may,66,12,unknown,no
5562,38,entrepreneur,married,primary,no,666,yes,no,unknown,20,may,1452,10,unknown,no
5563,33,services,married,unknown,no,89,yes,no,unknown,20,may,341,1,unknown,no
5564,32,blue-collar,single,primary,no,1660,no,no,unknown,20,may,14,1,unknown,no
5565,30,blue-collar,married,secondary,no,673,yes,no,unknown,20,may,610,2,unknown,no
5566,34,management,single,tertiary,no,673,yes,yes,unknown,20,may,120,1,unknown,no
5567,59,retired,married,secondary,no,-313,yes,no,unknown,20,may,407,1,unknown,no
5568,32,admin.,married,secondary,no,0,yes,no,unknown,20,may,464,2,unknown,no
5569,54,housemaid,married,secondary,no,167,yes,no,unknown,20,may,547,7,unknown,no
5570,48,management,divorced,primary,no,432,yes,no,unknown,20,may,152,2,unknown,no
5571,36,blue-collar,married,primary,no,8135,yes,no,unknown,20,may,522,1,unknown,no
5572,29,services,single,secondary,no,0,yes,no,unknown,20,may,227,9,unknown,no
5573,39,blue-collar,single,secondary,no,4286,yes,no,unknown,20,may,1376,2,unknown,no
5574,54,services,divorced,unknown,no,2177,no,no,unknown,20,may,134,5,unknown,no
5575,36,admin.,single,secondary,no,0,no,no,unknown,20,may,37,1,unknown,no
5576,33,technician,married,secondary,no,105,yes,yes,unknown,20,may,360,1,unknown,no
5577,32,management,single,tertiary,no,1271,yes,no,unknown,20,may,51,1,unknown,no
5578,41,services,divorced,secondary,no,83,no,no,unknown,20,may,834,6,unknown,no
5579,34,blue-collar,single,primary,no,709,yes,no,unknown,20,may,106,1,unknown,no
5580,34,services,married,secondary,no,-93,yes,yes,unknown,20,may,194,1,unknown,no
5581,53,housemaid,married,secondary,no,736,yes,no,unknown,20,may,535,1,unknown,no
5582,38,services,married,secondary,yes,-242,yes,yes,unknown,20,may,236,2,unknown,no
5583,33,blue-collar,married,secondary,no,3259,yes,no,unknown,20,may,182,1,unknown,no
5584,32,technician,married,secondary,no,11697,yes,no,unknown,20,may,296,1,unknown,no
5585,33,services,married,secondary,no,210,yes,yes,unknown,20,may,201,1,unknown,no
5586,35,blue-collar,married,secondary,no,2688,yes,no,unknown,20,may,281,1,unknown,no
5587,34,management,married,tertiary,no,0,yes,no,unknown,20,may,150,1,unknown,no
5588,37,entrepreneur,married,secondary,no,5064,yes,no,unknown,20,may,79,1,unknown,no
5589,38,unemployed,married,secondary,no,205,yes,no,unknown,20,may,359,2,unknown,no
5590,39,housemaid,married,tertiary,no,75,yes,no,unknown,20,may,332,2,unknown,no
5591,43,blue-collar,married,primary,no,0,yes,no,unknown,20,may,592,1,unknown,no
5592,39,admin.,married,secondary,no,2019,yes,no,unknown,20,may,166,1,unknown,no
5593,38,blue-collar,married,primary,no,178,yes,no,unknown,20,may,245,1,unknown,no
5594,40,services,married,primary,no,3559,yes,no,unknown,20,may,138,8,unknown,no
5595,38,self-employed,married,secondary,no,290,yes,no,unknown,20,may,369,1,unknown,no
5596,32,admin.,divorced,secondary,no,138,yes,yes,unknown,20,may,158,1,unknown,no
5597,31,blue-collar,single,secondary,no,5607,no,no,unknown,20,may,261,1,unknown,no
5598,32,blue-collar,married,primary,no,8291,no,no,unknown,20,may,131,1,unknown,no
5599,37,blue-collar,single,primary,no,6969,yes,no,unknown,20,may,412,1,unknown,no
5600,30,management,single,tertiary,no,18,no,no,unknown,20,may,121,11,unknown,no
5601,46,entrepreneur,married,secondary,no,583,yes,no,unknown,20,may,137,2,unknown,no
5602,36,housemaid,single,secondary,no,7171,yes,no,unknown,20,may,216,2,unknown,no
5603,34,blue-collar,married,primary,no,500,yes,no,unknown,20,may,324,1,unknown,no
5604,32,blue-collar,married,secondary,no,113,yes,yes,unknown,20,may,235,2,unknown,no
5605,34,services,divorced,secondary,no,0,yes,yes,unknown,20,may,203,1,unknown,no
5606,33,blue-collar,married,primary,no,3512,yes,no,unknown,20,may,697,2,unknown,no
5607,37,entrepreneur,married,tertiary,no,4798,yes,no,unknown,20,may,156,2,unknown,no
5608,34,technician,single,secondary,no,85,yes,no,unknown,20,may,1182,4,unknown,yes
5609,37,blue-collar,married,primary,no,660,yes,yes,unknown,20,may,170,2,unknown,no
5610,31,services,married,tertiary,no,585,yes,yes,unknown,20,may,272,2,unknown,no
5611,47,entrepreneur,married,secondary,no,136,yes,no,unknown,20,may,132,1,unknown,no
5612,36,management,single,secondary,no,360,yes,no,unknown,20,may,271,1,unknown,no
5613,31,unemployed,married,secondary,no,296,yes,no,unknown,20,may,378,3,unknown,no
5614,33,blue-collar,married,secondary,no,0,yes,yes,unknown,20,may,114,1,unknown,no
5615,33,blue-collar,married,secondary,no,10,yes,yes,unknown,20,may,107,1,unknown,no
5616,39,blue-collar,married,primary,no,451,yes,no,unknown,20,may,383,1,unknown,no
5617,37,blue-collar,divorced,secondary,no,614,yes,no,unknown,20,may,185,1,unknown,no
5618,34,technician,single,secondary,no,692,yes,no,unknown,20,may,254,1,unknown,no
5619,33,management,married,tertiary,no,148,no,no,unknown,20,may,717,1,unknown,no
5620,31,blue-collar,single,primary,no,5058,yes,no,unknown,20,may,157,1,unknown,no
5621,33,admin.,married,secondary,no,1467,yes,no,unknown,20,may,85,2,unknown,no
5622,30,management,married,tertiary,no,859,yes,no,unknown,20,may,249,3,unknown,no
5623,34,services,married,secondary,no,-508,yes,no,unknown,20,may,309,2,unknown,no
5624,31,student,single,tertiary,no,410,yes,no,unknown,20,may,112,2,unknown,no
5625,36,entrepreneur,married,secondary,no,134,no,no,unknown,20,may,98,1,unknown,no
5626,37,management,single,tertiary,no,23867,no,no,unknown,20,may,188,3,unknown,no
5627,31,services,single,secondary,no,2038,yes,no,unknown,20,may,148,1,unknown,no
5628,39,admin.,married,secondary,no,-362,yes,no,unknown,20,may,145,2,unknown,no
5629,34,management,married,tertiary,no,967,yes,no,unknown,20,may,415,2,unknown,no
5630,43,management,married,tertiary,no,1825,yes,no,unknown,20,may,742,2,unknown,no
5631,43,blue-collar,married,primary,yes,-635,yes,no,unknown,20,may,37,9,unknown,no
5632,34,blue-collar,married,secondary,no,1298,yes,no,unknown,20,may,120,1,unknown,no
5633,36,blue-collar,married,secondary,no,1797,yes,yes,unknown,20,may,185,2,unknown,no
5634,55,admin.,married,unknown,no,1848,yes,no,unknown,20,may,204,1,unknown,no
5635,31,admin.,single,secondary,no,431,yes,yes,unknown,20,may,1045,1,unknown,yes
5636,32,blue-collar,married,secondary,no,4996,yes,no,unknown,20,may,205,2,unknown,no
5637,31,blue-collar,married,secondary,no,213,yes,no,unknown,20,may,74,2,unknown,no
5638,31,blue-collar,married,primary,no,26,yes,no,unknown,20,may,51,26,unknown,no
5639,33,management,single,secondary,no,0,no,no,unknown,20,may,190,2,unknown,no
5640,32,admin.,married,primary,no,1351,yes,no,unknown,20,may,325,3,unknown,no
5641,44,technician,divorced,secondary,no,982,yes,no,unknown,20,may,650,3,unknown,yes
5642,33,services,married,secondary,no,4963,yes,no,unknown,20,may,148,2,unknown,no
5643,39,services,married,secondary,no,1438,yes,no,unknown,20,may,212,2,unknown,no
5644,39,blue-collar,married,primary,no,1411,yes,no,unknown,20,may,625,2,unknown,no
5645,33,services,single,secondary,no,0,yes,no,unknown,20,may,134,3,unknown,no
5646,40,blue-collar,married,unknown,no,486,yes,no,unknown,20,may,97,8,unknown,no
5647,34,technician,single,secondary,no,1183,yes,no,unknown,20,may,438,2,unknown,no
5648,39,management,married,tertiary,no,351,yes,no,unknown,20,may,999,3,unknown,no
5649,32,blue-collar,married,secondary,no,2366,yes,no,unknown,20,may,127,2,unknown,no
5650,34,blue-collar,married,secondary,no,2700,yes,no,unknown,20,may,446,2,unknown,no
5651,59,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,217,4,unknown,no
5652,39,blue-collar,married,primary,no,622,yes,no,unknown,20,may,169,1,unknown,no
5653,34,services,married,secondary,yes,421,yes,no,unknown,20,may,247,3,unknown,no
5654,36,services,single,secondary,no,774,yes,no,unknown,20,may,140,1,unknown,no
5655,35,blue-collar,married,secondary,no,67,no,no,unknown,20,may,60,6,unknown,no
5656,39,technician,married,secondary,no,7313,yes,no,unknown,20,may,99,1,unknown,no
5657,57,housemaid,divorced,primary,no,231,yes,no,unknown,20,may,26,14,unknown,no
5658,46,management,married,tertiary,no,477,yes,no,unknown,20,may,128,6,unknown,no
5659,58,blue-collar,married,primary,no,99,yes,no,unknown,20,may,215,3,unknown,no
5660,32,technician,married,secondary,no,908,yes,no,unknown,20,may,64,1,unknown,no
5661,34,admin.,single,secondary,no,1581,yes,yes,unknown,20,may,52,11,unknown,no
5662,35,technician,single,tertiary,no,2012,yes,no,unknown,20,may,413,2,unknown,no
5663,36,technician,single,tertiary,no,162,yes,no,unknown,20,may,216,2,unknown,no
5664,40,management,married,tertiary,no,917,yes,no,unknown,20,may,292,1,unknown,no
5665,44,services,married,secondary,no,1422,yes,no,unknown,20,may,129,8,unknown,no
5666,31,blue-collar,married,secondary,no,1787,yes,no,unknown,20,may,201,4,unknown,no
5667,55,self-employed,married,secondary,no,-196,yes,no,unknown,20,may,210,2,unknown,no
5668,35,technician,married,secondary,no,1387,yes,no,unknown,20,may,114,1,unknown,no
5669,31,unemployed,married,primary,no,-63,yes,no,unknown,20,may,657,1,unknown,no
5670,35,management,single,tertiary,no,1423,yes,no,unknown,20,may,88,1,unknown,no
5671,36,admin.,married,tertiary,no,3127,yes,no,unknown,20,may,147,2,unknown,no
5672,36,technician,single,secondary,no,5436,yes,no,unknown,20,may,443,1,unknown,no
5673,30,management,single,tertiary,no,1724,yes,no,unknown,20,may,73,1,unknown,no
5674,31,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,134,1,unknown,no
5675,41,services,married,secondary,no,804,yes,no,unknown,20,may,127,8,unknown,no
5676,36,blue-collar,married,primary,no,408,yes,yes,unknown,20,may,1063,2,unknown,yes
5677,59,entrepreneur,married,tertiary,no,705,yes,no,unknown,20,may,446,2,unknown,no
5678,36,management,single,tertiary,no,1373,yes,no,unknown,20,may,144,2,unknown,no
5679,32,technician,married,unknown,no,196,yes,no,unknown,20,may,196,6,unknown,no
5680,39,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,165,2,unknown,no
5681,38,technician,divorced,secondary,no,273,yes,no,unknown,20,may,314,2,unknown,no
5682,40,self-employed,married,secondary,no,311,yes,no,unknown,20,may,723,2,unknown,no
5683,39,technician,single,secondary,no,1022,yes,no,unknown,20,may,1410,2,unknown,yes
5684,30,services,single,secondary,no,862,yes,yes,unknown,20,may,550,2,unknown,no
5685,38,services,married,secondary,no,173,yes,no,unknown,20,may,130,2,unknown,no
5686,32,services,married,secondary,no,204,yes,yes,unknown,20,may,307,3,unknown,no
5687,37,blue-collar,married,secondary,no,32,yes,no,unknown,20,may,146,2,unknown,no
5688,31,management,married,tertiary,no,4761,yes,no,unknown,20,may,239,2,unknown,no
5689,44,blue-collar,married,secondary,no,1081,yes,no,unknown,20,may,304,2,unknown,no
5690,45,blue-collar,married,primary,no,4170,yes,yes,unknown,20,may,114,3,unknown,no
5691,36,blue-collar,single,secondary,no,3111,yes,no,unknown,20,may,445,2,unknown,no
5692,27,blue-collar,single,unknown,no,89,yes,no,unknown,20,may,139,5,unknown,no
5693,27,blue-collar,single,secondary,no,317,yes,no,unknown,20,may,16,10,unknown,no
5694,48,blue-collar,married,secondary,no,5058,no,no,unknown,20,may,169,4,unknown,no
5695,41,blue-collar,married,secondary,no,2852,yes,no,unknown,20,may,125,3,unknown,no
5696,36,blue-collar,single,secondary,no,2390,yes,no,unknown,20,may,446,12,unknown,no
5697,32,management,single,tertiary,no,1131,yes,no,unknown,20,may,267,2,unknown,no
5698,31,admin.,divorced,secondary,no,1352,yes,no,unknown,20,may,6,2,unknown,no
5699,43,retired,married,secondary,no,520,yes,no,unknown,20,may,15,13,unknown,no
5700,33,management,married,tertiary,no,876,no,no,unknown,20,may,1287,2,unknown,no
